longitude,latitude,zone
8.71569485,44.97765973,E
9.02776944,44.67771211,F
8.64728666,44.67110005,E
9.05002771,44.70654712,E
8.39905893,45.07984539,E
8.35817633,45.07539836,E
8.80897055,44.98474756,E
8.74999574,44.69241358,E
8.4148569,45.10778635,E
8.56669038,44.99480511,E
9.06524327,44.78561153,E
8.91893465,44.78591123,E
8.9076741,44.75429733,E
8.9153611,44.86755745,E
8.2818606,45.10074125,E
8.85899164,44.71947066,E
8.57272968,44.78558679,E
8.67101282,44.68557224,E
8.50770965,44.91976152,E
8.28183774,45.13095204,E
8.33530262,44.54303249,E
8.87238248,44.83762769,E
8.86739327,44.7272582,E
8.52245997,44.69866281,E
8.66825224,44.63908436,E
8.76950107,44.72658554,E
8.44217858,45.08305643,E
8.42105351,44.66953696,E
8.55555016,45.09748798,E
8.86015893,44.89474291,E
8.35975854,45.09714157,E
8.58627568,44.66230296,E
8.64622619,45.01446704,E
8.58233724,45.10046486,E
8.39653661,45.01093201,E
8.8905588,44.70829074,E
8.92008036,44.90492247,E
8.16969885,45.07244218,E
8.85664062,44.8176055,E
8.16975728,45.13444627,E
8.47846784,45.18178964,E
8.88713485,44.85109184,E
8.50327751,44.6620623,E
8.983383,44.88880456,E
8.95896398,44.89305041,E
8.84265701,44.62013284,E
7.27247864,45.81299906,F
7.59320879,45.80495538,F
7.32014937,45.73750285,E
7.72127572,45.64497675,E
7.16930437,45.70355949,F
7.14132997,45.70870165,F
7.68815712,45.81404412,F
7.24054522,45.70136784,E
7.74663423,45.6079571,E
7.42307118,45.87406789,F
7.40457445,45.72718069,F
7.73281238,45.7586183,F
7.73656482,45.71639945,F
7.70646173,45.68977437,F
7.54994156,45.74433587,E
7.62028471,45.83835687,F
7.65775453,45.68574043,E
7.62079406,45.6236126,F
7.32540756,45.72043469,F
7.35589684,45.60810335,F
6.97211063,45.79304937,F
7.76743948,45.60348451,E
7.30664971,45.81924591,F
7.23295436,45.81970089,F
7.86097348,45.6490006,F
7.88234959,45.71286294,F
7.29617804,45.77825204,F
7.28944079,45.72162078,E
7.82308558,45.82724198,F
7.82758597,45.77699719,F
7.18721781,45.69147016,F
7.85421598,45.68545132,F
7.68441737,45.65394996,E
7.61909957,45.81079736,F
7.07259636,45.74688856,F
6.94907203,45.71683466,F
7.84507084,45.63276575,F
7.6741874,45.70421567,E
7.03606923,45.75698191,F
7.4669417,45.73920602,F
7.31090328,45.84910177,F
7.38250599,45.85069846,F
7.80860292,45.6131138,F
7.35717211,45.72804929,E
7.68765237,45.6064306,F
7.59134931,45.73789995,E
7.797798,45.59981254,E
6.98635298,45.76376415,F
7.41560289,45.74067954,E
7.31057909,45.7844233,F
7.35781441,45.74833047,E
7.55719219,45.75217771,F
7.44828666,45.7324156,E
7.16788714,45.7166175,F
7.21240783,45.82462227,F
7.22628899,45.71043364,F
7.64750229,45.75022016,F
7.25764516,45.71794426,E
7.57120579,45.8014716,F
7.06475581,45.6303374,F
7.32855375,45.82642294,F
7.20831202,45.59199131,F
7.62270907,45.8770846,F
7.53225413,45.76144401,F
7.20773981,45.70275195,E
7.55373372,43.87193229,D
7.66047436,43.88046591,D
7.91400884,44.08737513,E
7.92256375,43.98301362,E
7.84704751,43.91563657,D
7.67188845,43.77976186,C
7.98182679,44.05746703,E
7.94489614,43.97560219,D
7.62833199,43.81518186,C
7.95887794,43.99234154,D
7.86676773,43.95985266,E
7.86831607,43.86469941,D
7.67318527,43.92874403,E
7.77294636,43.88094776,D
8.11439209,43.92533848,C
7.9749718,44.00771437,E
7.9916401,43.97324089,D
7.983327,43.9678916,D
7.9340954,43.85295315,D
7.95128441,43.87933711,D
7.94124004,43.85453541,D
8.0422744,43.94799843,D
8.06665921,43.92417641,D
8.08179249,43.91003445,C
8.06878914,43.93115748,C
7.62346525,43.84811905,C
7.95177621,43.90694017,C
8.0278503,43.88570648,C
7.63886282,43.87999064,D
7.96275211,43.96777563,E
7.80555956,44.07637352,F
7.77432953,43.99014112,E
7.84447343,43.92775131,D
7.81784428,44.06660991,F
7.51550262,43.87980841,D
7.71770138,43.80074234,C
7.67423944,43.86619925,E
7.90347589,43.88997458,D
7.91521507,44.04699787,E
7.66338032,43.9330097,D
7.8885282,43.85278181,D
8.0126941,43.94044493,C
7.87095357,44.07026852,E
7.9369914,43.92622371,D
8.01446794,44.05956136,E
7.87215721,44.02031375,E
7.88171211,43.83752404,C
7.60029478,43.89017646,D
8.10216833,43.92851288,C
7.64984983,43.81878782,D
7.96388149,43.85360939,C
7.89907803,43.83724835,C
7.69416032,43.82588301,E
7.65407956,43.82672282,D
7.85052289,43.84362744,C
7.8982476,43.85284036,D
7.76211239,43.99381326,F
7.66683606,43.81328065,D
7.6437872,43.79318232,C
7.95410759,43.93302326,E
7.60863489,43.79003749,C
7.96224656,44.04622744,E
8.0914669,43.96709172,D
8.17296106,44.00803855,C
8.21294718,44.04910721,C
8.51033951,44.33968692,D
8.3439314,44.33478282,E
8.14003459,43.95824758,C
8.10696787,44.07799865,D
8.17458666,44.12489729,E
8.12938875,44.19209639,F
8.44410089,44.24906108,D
8.22123144,44.13424252,D
8.24198802,44.11538413,C
8.3045609,44.15987456,C
8.23261121,44.27865707,E
8.27417261,44.39971795,E
8.29426933,44.20491797,D
8.11537146,44.235196,E
8.29082811,44.3579668,E
8.04827694,44.03159416,D
8.07479916,44.11321558,E
8.1155059,44.13038323,E
8.54522349,44.34206161,D
8.20840962,44.3875635,E
8.23206591,44.09635674,C
8.14496038,44.08729345,C
8.23445622,44.36851305,E
8.31038187,44.44959522,E
8.10533097,44.13656262,D
8.34360444,44.16902304,C
8.09679584,44.03360058,C
8.24621583,44.17232581,D
8.3937268,44.44947912,E
8.15814419,43.97461904,C
8.25977713,44.12917319,C
8.25018606,44.19163662,D
8.29757667,44.29146605,E
8.07116002,44.29939342,E
8.20581826,44.36442319,E
8.4112728,44.48986122,E
8.16135683,44.31617201,E
8.02784153,44.11511382,E
8.41618422,44.20566323,C
8.05141127,44.06959174,E
8.32516188,44.21956675,D
8.09108827,44.05382692,C
8.20061895,44.28079135,F
8.27496416,44.32763192,E
8.30751198,44.48527201,D
8.282827,44.14886132,C
8.24352274,44.35653151,E
8.43457011,44.44489686,E
8.41137969,44.29342208,D
8.27472128,44.21960792,E
8.19201219,44.36188556,E
8.48994519,44.47903665,E
8.48110865,44.30750461,D
8.41946267,44.22717185,D
8.49307801,44.39689198,D
8.0593304,44.00031785,D
8.03097385,44.00536918,E
8.20719338,44.12691774,C
8.26853791,44.17670181,D
8.59238717,44.48775393,E
8.43628063,44.26933816,D
8.57639806,44.35999892,D
8.07425949,44.07401137,E
8.36194732,44.22894653,D
8.14308072,44.04590077,C
8.11565808,44.11134732,D
8.68226057,44.40179322,D
9.15871776,44.38230695,D
9.0883387,44.44464301,E
9.06978128,44.37822158,D
9.38679744,44.42220304,D
8.94498048,44.57080117,E
9.15713844,44.34680493,D
8.69762914,44.53838818,E
8.89267577,44.5066955,D
9.34404046,44.35131469,D
9.45345696,44.27462061,D
8.99919877,44.53499584,E
9.51354812,44.27471107,E
8.89459705,44.50393511,D
9.32401708,44.31671072,D
9.23594891,44.4086,D
8.64632983,44.38946889,D
9.35217274,44.32864607,D
9.26698739,44.3920448,E
9.02281748,44.58482451,F
9.08668974,44.46474451,E
9.23626672,44.56449009,F
9.25802513,44.45203897,E
9.30494807,44.54655632,F
8.9326992,44.41149314,D
9.29209495,44.604969,E
8.95597042,44.64584548,E
9.34403674,44.30715764,D
9.3182164,44.34552337,E
9.27433441,44.43234464,E
9.13732081,44.44356861,D
8.71169286,44.50363621,E
8.74802865,44.44540292,D
9.37690562,44.3836974,D
8.91468328,44.52764357,D
9.21234739,44.41952882,D
9.49012691,44.23854867,D
9.24979047,44.5270933,F
9.0441989,44.51558055,E
9.39842041,44.34436715,D
9.19090098,44.45425495,E
9.27460151,44.40723425,D
9.08689032,44.37467039,D
9.20722887,44.30409182,D
9.18488278,44.56471709,F
9.23174684,44.35017452,D
9.14354904,44.36219307,D
9.38665818,44.52570666,F
8.95498801,44.60820328,E
9.21760907,44.5623571,F
8.67053508,44.56211352,E
9.27867307,44.57711393,F
9.20992464,44.33486974,D
8.96767968,44.48366578,D
9.45092663,44.54782889,F
8.9879556,44.56373567,E
8.93604499,44.50784963,D
9.39316235,44.26990054,D
9.10436515,44.37278803,D
8.62044541,44.52535713,E
9.15777778,44.51901939,F
9.19559972,44.41627446,E
9.16328775,44.4132013,E
9.06502603,44.55652959,E
9.03982341,44.5997666,E
9.26724315,44.3370341,D
9.95726865,44.065747,C
9.90585039,44.11461457,D
9.76927899,44.19406922,D
9.89528858,44.18886645,D
9.58410218,44.18335984,D
9.72160948,44.22351961,D
9.72502225,44.23686542,D
9.83583113,44.2424782,D
9.60825868,44.27271193,D
9.65615912,44.24207789,D
10.01820241,44.09846668,D
9.5205608,44.21886353,D
9.86214784,44.16270731,D
9.55435807,44.20891861,D
9.8281897,44.10704991,D
9.91098294,44.07603286,D
9.61246496,44.16997519,D
9.53501799,44.33667186,E
9.65613667,44.14629552,C
9.72404607,44.17915951,D
9.83700513,44.05579219,D
9.76342359,44.15555832,D
9.73814999,44.09973171,D
9.75689058,44.25119026,D
9.91509755,44.16241113,D
9.95967625,44.11292985,D
9.67572402,44.29399517,D
9.59567948,44.3777309,D
9.68373233,44.13522997,D
9.88447876,44.14135989,D
9.74495848,44.27754123,D
8.77144627,46.03408765,F
8.80354799,45.72373624,E
8.57505473,45.77248072,E
8.85979602,45.85936588,E
8.73102942,45.68799132,E
8.79686119,45.78197525,E
8.70629682,45.88536153,E
8.75810385,45.84046799,E
8.6982499,45.8350432,E
8.79441299,45.91263579,E
8.88994859,45.88923148,E
8.76940011,45.70035494,E
8.66515456,45.85161622,E
8.71232632,45.81939412,E
8.87035829,45.8724144,E
8.75143295,45.78988982,E
8.64986902,45.82856738,E
8.69246682,45.82367289,E
8.68415016,45.89520908,E
8.71839172,45.97788916,E
8.78680655,45.88913557,E
8.74641128,45.94962111,E
8.7958022,45.76615745,E
8.88960338,45.94718903,E
8.80675732,45.78525778,E
8.85494196,45.61508411,E
8.84466504,45.95877781,E
8.6429034,45.79438636,E
8.87081304,45.69202754,E
8.89696935,45.82105782,E
8.65547691,45.87950555,E
8.77457849,45.6466131,E
8.83627171,45.71828365,E
9.04786804,45.59681856,E
8.83098855,45.73879258,E
8.74033681,45.76739057,E
8.70550787,45.90326961,E
8.78437936,45.83477437,E
8.74031796,45.67171363,E
8.82082527,45.674381,E
8.76817676,45.932577,E
8.89758795,45.61147087,E
8.75481888,45.89254824,E
8.86127391,45.71695339,E
8.66483192,45.94653339,E
8.86808089,45.75638484,E
8.81288955,45.74696138,E
8.79768031,45.69454899,E
8.73527589,45.79535134,E
8.97062131,45.66174873,E
8.66871307,45.8946628,E
8.93358998,45.86445858,E
8.6965465,45.85787962,E
8.67466593,45.77263671,E
8.74709374,45.8426223,E
8.80659213,45.98924397,E
8.76756905,45.76163488,E
8.8798154,45.91440418,E
8.82065422,45.94703032,E
8.80225408,45.93781498,E
8.8048167,46.06064966,F
8.73583523,45.90596577,E
8.73138709,45.89803114,E
8.77150586,45.77710951,E
8.78485575,46.02277146,E
8.73854155,45.91405764,E
8.87410817,45.66960007,E
8.75884994,45.61026875,E
8.78818329,45.93232904,E
8.79329925,45.66018302,E
8.76853346,45.78629177,E
8.72477105,45.84113211,E
8.82558358,45.78025066,E
8.67884895,45.87741982,E
8.99858062,45.63843744,E
8.72680431,45.99340192,E
8.65509793,45.696857,E
8.89352477,45.66609126,E
8.89650863,45.64326093,E
8.85910112,45.73774934,E
8.7707667,45.94960692,E
8.7364261,45.78677616,E
8.83856569,45.85196664,E
8.61026566,45.81617289,E
8.79253825,45.70524944,E
8.86107511,45.96092516,E
8.61535619,45.91578637,E
8.6193312,45.87562703,E
8.87627239,45.70528783,E
8.75237386,45.60005908,E
8.85705579,45.77548006,E
8.74242933,46.00249108,E
8.77246432,45.83955502,E
8.6761411,45.82769458,E
8.88111094,45.79952624,E
8.8357696,45.95158873,E
8.90387061,45.62847701,E
8.85776946,45.93784232,F
8.78080342,45.91642152,E
8.67210331,45.74672525,E
8.75881336,45.94701873,E
8.76812149,45.97345415,E
8.63204654,45.85759299,E
8.82937436,45.76916148,E
8.75239721,45.74759383,E
8.81846582,45.69730244,E
8.89079261,45.62776512,E
9.01782113,45.59963152,E
8.7129267,45.88178979,E
8.65520119,45.78866971,E
8.90627938,45.90401736,E
8.68034374,45.96082147,E
8.77019605,45.91632586,E
8.57472943,45.79845478,E
8.92438188,45.87355994,E
8.78259875,45.63092833,E
9.03640459,45.62373958,E
8.63164235,45.72379362,E
8.813467,45.72056917,E
8.88734116,45.65359629,E
8.70435241,45.68377665,E
8.77937261,45.74028467,E
8.61659007,45.76498844,E
8.69479817,45.7823786,E
8.90569481,45.71375993,E
8.67726088,45.80570507,E
8.73551864,46.0914661,E
9.00306867,45.61071287,E
8.82394745,45.90276705,E
8.7019374,45.77779049,E
8.82286834,45.81701677,E
8.88635653,45.77671212,E
8.89943301,45.73587963,E
8.90171645,45.74912455,E
8.69540153,45.7245355,E
8.90704038,45.8720108,E
8.68505079,45.63123483,E
8.63179044,45.8762912,E
9.18930004,45.8010947,E
9.16474347,45.79543363,E
8.93736248,45.80680091,E
9.19837284,45.77868888,E
9.18202575,45.76698007,E
9.19875952,45.77086446,E
8.97949173,45.73500438,E
9.12740292,45.94508355,E
9.20766723,45.71664742,E
9.26941885,45.86165523,E
9.26396688,45.91087559,E
9.18360351,46.0286252,E
8.9508768,45.77587949,E
8.92256563,45.78468601,E
8.94596475,45.83503924,E
9.09739094,45.95989389,F
9.10486477,45.84064094,E
9.06252406,45.6989627,E
9.18775301,45.74164179,E
9.13139045,45.91174236,E
9.09641584,45.81977176,F
9.01101248,45.74813449,E
9.16670282,45.67319795,E
9.03374726,45.7239038,E
9.23631564,45.87057233,F
8.92405315,45.80876673,E
8.970754,45.97007944,E
9.12658065,45.73938659,E
9.27350212,45.85003757,E
9.1243087,45.7721228,E
9.12239702,45.87196643,E
8.94040214,45.68506128,E
9.11525094,45.70268568,E
9.15649403,46.04919611,E
9.18915441,45.70996915,E
9.07493421,45.94424398,F
9.22712175,45.83756065,E
9.0746556,45.75679233,E
9.03038994,45.75103988,E
9.23335971,45.83250887,E
8.94137967,45.76345124,E
9.09127875,45.95530894,E
9.11202583,46.09067552,F
9.08764297,45.94446407,E
9.08268731,45.698567,E
9.07435334,45.83962461,E
9.01108636,45.69881381,E
9.08434077,46.00691802,E
9.15409988,45.95773383,E
9.08515955,45.8099912,E
9.13701384,46.04741939,E
9.2707257,46.0857975,E
9.09150332,45.73888869,E
9.15275144,46.07437799,F
9.10146455,45.94387236,E
9.32846683,46.15194609,E
9.27949844,46.12302711,E
9.27369623,46.16368321,E
9.22318311,45.81193507,E
9.26770263,45.81692297,E
9.15983766,45.85807982,E
8.96320128,45.81217463,E
9.00273087,45.70159962,E
9.12719392,45.71163141,E
9.04857887,45.74611655,E
9.24985634,46.13409064,F
9.37110185,46.17062506,E
9.05829996,45.7738937,E
9.20713269,46.03131732,E
9.23500949,45.99694371,E
9.01094873,45.72431329,E
9.21493527,45.7329273,E
9.14007012,45.88352177,E
9.07385525,45.98329717,F
9.24151448,45.75846534,E
9.26407017,45.88068666,E
9.19108571,45.94546302,E
8.98270779,45.68970324,E
9.12147915,45.79479996,E
9.30419652,46.16890738,F
9.30419652,46.16890738,F
11.01916869,46.40554978,F
11.01916869,46.40554978,F
8.93081757,45.69035206,E
9.04014928,45.69902477,E
9.25099763,45.81724782,E
9.04345668,45.76121718,E
9.22473624,45.75348513,E
8.98394626,45.70780673,E
9.00067971,45.7655543,E
9.26189473,45.92002394,F
9.18251093,45.69709757,E
9.04846523,45.8425639,E
9.23891075,46.02110324,E
9.2451163,45.78638465,E
9.09584337,45.85915189,E
9.23216904,45.7828265,E
9.0412798,45.78630139,E
9.3769807,46.17849115,E
9.14449546,45.78540322,E
8.95594336,45.67498965,E
9.27367815,46.11081893,E
9.15900161,45.91072746,E
9.12348667,45.69757654,E
8.96748481,45.78582872,E
8.97597509,45.75805508,E
9.18506195,45.77829952,E
9.29479046,46.16017984,E
9.29479046,46.16017984,E
12.49603827,43.6960392,E
12.49603827,43.6960392,E
9.27647456,46.10038478,E
9.12646377,45.95734691,F
9.22786354,46.04417749,E
9.15783719,45.87739682,E
9.09401197,45.98963883,F
9.22491745,45.82699345,E
9.11981421,46.03641282,E
9.24886541,45.82765082,E
9.28214374,45.8147783,E
9.2486021,45.8667268,E
8.91338826,45.82263059,E
8.98249961,45.82976518,E
9.0522964,45.66794466,E
9.03981948,45.65439932,E
9.16599583,45.9642622,E
9.14622273,46.08250497,F
9.07651397,45.96921287,F
9.0485,45.8096,E
9.13064701,46.08922511,F
9.10236459,45.92790729,E
9.10732605,45.76332515,E
8.93483499,45.79234044,E
9.37978706,46.17212137,E
9.24707675,45.87943907,F
9.27725961,46.13898602,E
9.15042839,45.79755247,E
9.11892139,45.85871468,E
9.35533528,46.17146264,E
9.001214,45.65506841,E
8.96174753,45.82330253,E
9.29677259,45.87778782,E
8.93063084,45.81328901,E
9.11062175,46.07228986,F
9.05613267,46.02446056,E
9.1808764,45.90874583,F
8.98498564,45.71628916,E
9.33043302,46.160015,E
9.0721673,45.7251672,E
9.02591509,45.77472871,E
9.18089193,45.90503059,F
9.25851049,46.0552164,E
9.2459,45.9627,E
9.59043893,46.10292543,F
9.85465398,46.147398,F
9.47301339,46.13447907,F
10.15206343,46.15334799,F
9.65172236,46.17276047,E
9.56456455,46.10831825,F
9.74318959,46.16872282,E
10.10930218,46.18393421,E
10.37559509,46.47015993,F
9.67539142,46.18335411,F
9.81705673,46.15231836,F
9.35431096,46.40213345,F
9.86176989,46.26472617,F
10.01578984,46.14548538,F
9.80029723,46.1728621,E
9.7680041,46.14931462,F
9.50818301,46.15777754,E
9.40548756,46.32102771,E
9.84832637,46.26376909,F
9.98921231,46.16955671,E
9.48531084,46.15842853,F
9.58121409,46.15634566,F
9.7334632,46.15184527,F
9.54986826,46.13038313,F
9.60020195,46.16072439,F
9.45925496,46.1371564,F
9.46088113,46.15299771,E
9.90632697,46.15308224,F
9.66106927,46.15823034,F
9.75010748,46.14946685,F
9.55022548,46.06002756,F
9.36858614,46.2916854,E
10.27571813,46.29730226,F
10.2571315,46.27878002,F
9.3441755,46.42815069,F
9.87391438,46.2693901,F
10.13481042,46.53867334,F
10.23029598,46.23084025,F
9.48804765,46.15290306,E
10.25480299,46.25648281,F
9.54426446,46.15462874,F
9.37945672,46.30445337,E
9.90064979,46.17824643,F
9.56978082,46.13045582,F
9.4468224,46.22198251,E
9.54952524,46.08222157,F
9.43150447,46.13392594,E
9.93888683,46.15975234,F
9.4208521,46.32946842,E
9.92865687,46.17586738,F
9.97748966,46.17438989,E
9.77656146,46.17378415,F
9.39499831,46.30639156,E
9.55292206,46.10074327,F
9.48792786,46.13629947,F
9.39512316,46.24421886,E
9.37042769,46.33714147,F
10.20332533,46.22510846,F
10.32367779,46.33202816,F
9.87147489,46.1709926,E
9.86446932,46.22014856,F
9.60947261,46.13751073,F
9.67931191,46.10531855,F
10.06328021,46.17226169,F
10.175315,46.21687062,E
9.8520957,46.23261617,F
10.24667088,46.24504363,F
9.52678241,46.14687842,E
9.94538135,46.17469556,F
10.29680566,46.48933294,F
10.35511049,46.43167153,F
10.41086041,46.46307994,F
9.636636,46.21108357,F
9.45276066,46.19663273,E
10.24053168,46.25285098,F
9.48896973,46.33123766,F
10.13320677,46.20268316,E
8.91748563,45.39857615,E
8.93517393,45.41870614,E
8.85151512,45.54155555,E
9.0785758,45.54987207,E
8.95002987,45.50899319,E
9.1311488,45.40436068,E
8.99381888,45.47645894,E
9.46820192,45.57442098,E
9.1614742,45.36271707,E
9.44597053,45.54083028,E
8.81592589,45.47932974,E
8.96731763,45.31224654,E
9.09965859,45.33219808,E
8.82849071,45.46435927,E
9.11765508,45.54384321,E
9.18762977,45.53760014,E
9.01336985,45.32732507,E
9.10757505,45.42126896,E
8.81258989,45.54600142,E
9.37205136,45.53791825,E
8.88340873,45.54605784,E
9.02086669,45.33179509,E
9.42416597,45.57336649,E
8.92457328,45.57254954,E
9.27463974,45.34164161,E
9.33843416,45.54960324,E
9.10320454,45.31759199,E
8.8990494,45.524201,E
9.52054616,45.52652047,E
9.36445401,45.51996566,E
8.9068009,45.42212844,E
8.77635835,45.55121165,E
9.33502744,45.52420326,E
9.33846435,45.33157234,E
8.9507118,45.59344478,E
9.09327345,45.44593779,E
9.07544168,45.59500977,E
9.21357368,45.55836354,E
8.9860794,45.44604503,E
9.27516655,45.52979668,E
9.34922924,45.38189911,E
8.92189794,45.46753305,E
9.17254222,45.54301244,E
9.02583153,45.50196836,E
9.10863096,45.43184871,E
8.82157381,45.50692962,E
9.03350632,45.44666694,E
9.18157036,45.55073318,E
8.86615879,45.56810463,E
9.36121873,45.37386953,E
9.03451722,45.40571729,E
9.07748677,45.57560674,E
9.43675493,45.55548598,E
9.40541159,45.53026195,E
9.49442413,45.59197707,E
8.99924951,45.37320485,E
8.85360485,45.51294461,E
9.48224972,45.54114755,E
9.13737385,45.32117579,E
9.02714484,45.57145592,E
8.91854994,45.59413716,E
9.40946947,45.48132241,E
9.22117365,45.35766067,E
8.8834256,45.46610604,E
8.80052532,45.58059715,E
8.86750142,45.48437101,E
9.46650825,45.56842201,E
9.32377394,45.40122623,E
9.32425217,45.35753074,E
9.4239803,45.49793248,E
8.85387846,45.49826845,E
9.1903474,45.46679408,E
8.95607819,45.35379301,E
8.99299798,45.29019224,E
8.97084999,45.55398759,E
8.72646999,45.55078138,E
9.13588075,45.53282247,E
9.07078309,45.35609013,E
9.21145887,45.37791048,E
8.89458275,45.50398861,E
8.92292595,45.36877272,E
9.16606767,45.5685516,E
9.35392876,45.43969396,E
8.95238691,45.55801413,E
9.39939608,45.41702165,E
9.08902213,45.51080482,E
9.31109409,45.43176867,E
9.38762275,45.55027632,E
9.19968696,45.35117871,E
9.32813782,45.49677508,E
8.99355069,45.53725726,E
9.49955002,45.57394857,E
9.45199534,45.51240233,E
9.01001946,45.51743762,E
8.94754597,45.61654739,E
9.04021698,45.52890587,E
8.76291649,45.53494485,E
8.8904062,45.43756541,E
9.35708365,45.47318177,E
9.01680511,45.3483508,E
9.15292695,45.38101963,E
9.48925035,45.18132946,E
9.26614911,45.4169621,E
8.9164757,45.57653352,E
9.28492451,45.40022835,E
8.91935219,45.48778115,E
8.94382391,45.58760398,E
9.35836311,45.32647936,E
8.97088206,45.48755545,E
9.29293241,45.49082418,E
